Time,OFFC_avg_value,Temp,Humid,Pressure
2019-03-24 13:00:00,22.85,14.200000300000001,57.05044672317605,1011.8499756
2019-03-24 14:00:00,22.41333333333333,17.8999996,49.53054400986554,1013.2999878
2019-03-24 15:00:00,21.45,10.3999996,78.66641508224106,1019.1499939
2019-03-24 16:00:00,20.814285714285717,12.8999996,84.06112099795746,1017.6499939
2019-03-24 17:00:00,20.3,10.9499998,73.09552084849224,1018.9500122
2019-03-24 18:00:00,19.85,7.70000005,90.59165803791106,1017.2000122
2019-03-24 19:00:00,19.528571428571432,12.10000015,46.40256008908847,1012.3999939
2019-03-24 20:00:00,19.290909090909093,9.950000300000001,54.218666497788206,1013.5
2019-03-24 21:00:00,19.15,5.9000002,59.318122225426954,1017.4499817
2019-03-24 22:00:00,19.95,11.89999985,69.17325122603097,1016.75
2019-03-24 23:00:00,20.52857142857143,8.8499999,91.79571563946894,1015.8000182999999
2019-03-25 00:00:00,20.9,12.0,47.89817445253383,1022.4500122
2019-03-25 01:00:00,21.066666666666663,14.9000001,64.96267577892078,1014.8999939
2019-03-25 02:00:00,21.15,13.0,74.1556330158312,1014.5499878
2019-03-25 03:00:00,21.15,13.0,74.1556330158312,1014.5499878
2019-03-25 04:00:00,21.166666666666668,9.6999998,36.403161087345495,1010.7000122
2019-03-25 05:00:00,21.380000000000003,17.0999999,61.11184207692279,1017.3000183
2019-03-25 06:00:00,21.71666666666667,6.4000001,88.19584593765555,1019.0999756
2019-03-25 07:00:00,22.2,10.8000002,55.50894610742539,1024.1499939
2019-03-25 08:00:00,22.66,15.5,52.46696716077901,1019.5
2019-03-25 09:00:00,22.84,14.0,52.4331991121189,1015.9000244
2019-03-25 10:00:00,24.15,22.25,48.071805843828706,1018.5
2019-03-29 16:00:00,25.342857142857145,18.0,56.28092213296492,1018.6000061
2019-03-29 17:00:00,25.81,23.0999994,47.95638387818076,1011.5
2019-04-21 08:00:00,19.7,7.700000300000001,89.02167672865212,1023.0
2019-04-21 09:00:00,19.75142857142857,11.6000004,61.905302092601694,1026.5
2019-04-21 10:00:00,19.85172413793103,7.70000005,90.59165803791106,1017.2000122
2019-04-21 11:00:00,19.951612903225804,11.89999985,69.17325122603097,1016.75
2019-04-21 12:00:00,20.050909090909087,15.8000002,38.76516239374001,1023.0999756
2019-04-21 15:00:00,20.152631578947368,7.799999699999999,74.70082498601393,1022.0
2019-04-21 16:00:00,20.183333333333334,6.8999998499999995,49.77252706649375,1021.4500122
2019-04-21 17:00:00,20.127586206896552,7.0,58.38813618439268,1019.8999939
2019-04-21 18:00:00,20.0,7.49999975,57.74788999609003,1019.2999878
2019-04-21 19:00:00,19.881632653061224,10.25,46.572828768456276,1022.75
2019-04-21 20:00:00,19.74827586206897,4.1000002,66.25050887438874,1028.5499878
2019-04-21 21:00:00,19.627586206896552,12.5499997,62.66856675416663,1019.6999817000001
2019-04-21 22:00:00,19.486842105263158,8.64999985,78.87492653216029,1016.1999817000001
2019-04-21 23:00:00,19.304878048780488,8.0500002,70.20221291040599,1021.5499878
2019-04-22 00:00:00,19.19347826086957,18.4000001,25.893364048269227,1013.8500061
2019-04-22 01:00:00,19.03953488372093,1.25,28.661053749138283,1032.7000122
2019-04-22 02:00:00,18.9,5.70000005,73.41217270123903,1022.7000122
2019-04-22 03:00:00,18.74736842105263,12.0500002,48.402569282998634,1016.4499817000001
2019-04-22 04:00:00,18.65,9.0999999,46.06787371976716,1017.9999695
2019-04-22 05:00:00,18.784782608695647,11.14999985,23.54859316226679,1018.0
2019-04-22 06:00:00,19.03555555555556,9.8000002,73.89782583256084,1022.2000122
2019-04-22 07:00:00,19.334883720930232,7.9000001,38.00038708606284,1014.8999939
2019-04-22 08:00:00,19.592857142857145,9.1500001,25.917932557318775,1011.7000122
2019-04-22 09:00:00,19.81315789473684,15.1999998,46.79639956163594,1020.5
2019-04-22 10:00:00,19.951612903225804,11.89999985,69.17325122603097,1016.75
2019-04-22 11:00:00,20.08428571428571,9.0999999,76.84885915322573,1013.0
2019-04-22 12:00:00,20.24,18.2000008,41.37202210271692,1018.5999756
2019-04-22 13:00:00,20.35,11.6999998,88.91509513155269,1015.1500244
2019-04-22 14:00:00,20.35,11.6999998,88.91509513155269,1015.1500244
2019-04-22 15:00:00,20.24888888888889,11.0999999,67.59064685072488,1022.2000122
2019-04-22 16:00:00,20.14871794871795,7.799999699999999,74.70082498601393,1022.0
2019-04-22 17:00:00,20.04848484848485,3.8000002000000004,75.07373301111491,1022.9499817000001
2019-04-22 18:00:00,19.94848484848485,11.89999985,69.17325122603097,1016.75
2019-04-22 19:00:00,19.885714285714283,10.25,46.572828768456276,1022.75
2019-04-22 20:00:00,19.74736842105263,11.2000003,58.93831268523094,1015.3000182999999
2019-04-22 21:00:00,19.653658536585368,6.5999999,65.91250796769035,1014.7999878
2019-04-22 22:00:00,19.54814814814815,12.0,31.040334912996677,1014.0
2019-04-22 23:00:00,19.44878048780488,2.6,87.29452604985966,1028.6499939
2019-04-23 00:00:00,19.348888888888887,0.90000005,72.78943120992975,1037.9500122
2019-04-23 01:00:00,19.24848484848485,8.14999985,96.3213617761121,1023.6499939
2019-04-23 02:00:00,19.1875,17.5999999,26.00827820692021,1014.9500122
2019-04-23 03:00:00,19.144680851063832,7.400000400000001,69.54477125369033,1023.0500182999999
2019-04-23 04:00:00,19.04893617021277,6.750000099999999,97.29086325246655,1026.0500183
2019-04-23 06:00:00,19.082,9.3999996,92.14645018833929,1023.2999878
2019-04-23 07:00:00,19.26086956521739,12.0999999,52.02729737541155,1022.4500122
2019-04-23 08:00:00,19.41315789473684,5.4000001,80.80558372728872,1024.4500122
2019-04-23 09:00:00,19.55238095238096,12.1999998,71.76565208072087,1023.0999756
2019-04-23 10:00:00,19.55,7.6999998,54.221556422664456,1019.5499878
2019-04-23 11:00:00,19.65185185185185,9.6500001,89.35004282477117,1009.8500061
2019-04-23 12:00:00,19.75142857142857,12.8000002,65.70792098144634,1022.9000244
2019-04-23 13:00:00,19.75,8.8000002,82.36753948573676,1008.8000182999999
2019-04-23 14:00:00,19.74962406015037,8.8000002,82.36753948573676,1008.8000182999999
2019-04-23 16:00:00,19.660000000000004,5.20000005,33.848858445866036,1022.5500183
2019-04-23 17:00:00,20.53783783783784,11.1000004,80.28371954587912,1015.2999878
2019-04-23 18:00:00,21.128,9.6000004,70.05654864645874,1020.1000061
2019-04-23 19:00:00,20.781578947368427,12.4000001,57.766629744048196,1015.25
2019-04-23 20:00:00,20.402941176470588,10.0499999,96.10774815624794,1020.25
2019-04-23 21:00:00,20.095652173913045,9.1999998,57.42791072031371,1018.3999939
2019-04-23 22:00:00,19.80238095238096,10.3499999,64.05011095645425,1007.5999756
2019-04-23 23:00:00,19.497777777777777,8.0999999,92.41391595746873,1019.2500305
2019-04-24 00:00:00,19.233898305084747,8.3499999,82.201616615718,1016.5
2019-04-24 01:00:00,19.013793103448275,17.4000001,46.10737316545134,1012.4500122
2019-04-24 02:00:00,18.887878787878787,5.5,45.05278084439085,1018.2000122
2019-04-24 03:00:00,18.674358974358977,7.8000002,69.76156636454479,1017.2999878
2019-04-24 04:00:00,18.55,4.40000005,96.62855406582375,1027.3999634000002
2019-04-24 06:00:00,18.65,9.1999998,92.13574743953431,1026.1999512
2019-04-24 07:00:00,18.65161290322581,9.0999999,46.06787371976716,1017.9999695
2019-04-24 08:00:00,18.806,4.1000001,84.755513953927,1014.8500061
2019-04-24 09:00:00,19.004166666666663,13.0,68.05521058058669,1025.5
2019-04-24 10:00:00,19.20487804878049,18.4000001,25.893364048269227,1013.8500061
2019-04-24 11:00:00,19.405,2.3500000500000002,91.09947525761103,1023.0499878
2019-04-24 12:00:00,19.55217391304348,17.0,42.83728202229006,1022.9000244
2019-04-24 13:00:00,19.651219512195123,9.6500001,89.35004282477117,1009.8500061
2019-04-24 14:00:00,19.75084745762712,12.2000003,63.80661153702401,1024.7000122
2019-04-24 15:00:00,19.75,8.8000002,82.36753948573676,1008.8000182999999
2019-04-24 17:00:00,19.749152542372883,8.8000002,82.36753948573676,1008.8000182999999
2019-04-24 18:00:00,19.75,8.8000002,82.36753948573676,1008.8000182999999
2019-04-24 19:00:00,19.64909090909091,9.6500001,89.35004282477117,1009.8500061
2019-04-24 20:00:00,19.54864864864865,12.0,31.040334912996677,1014.0
2019-04-24 21:00:00,19.4551724137931,7.700000300000001,38.16111869644335,1015.6999817000001
2019-04-24 22:00:00,19.35,8.79999995,81.27088893883946,1027.1500244
2019-04-24 23:00:00,19.253846153846155,4.750000099999999,73.03618621671258,1021.8999939
2019-04-25 00:00:00,19.23,5.3,86.56154652715088,1021.1499633999999
2019-04-25 01:00:00,19.10188679245283,3.3500001000000004,77.39015088839119,1026.25
2019-04-25 02:00:00,18.948648648648646,10.799999699999999,55.8355392967908,1017.0
2019-04-25 03:00:00,18.848275862068963,8.8499999,20.29617382940901,1021.25
2019-04-25 04:00:00,18.75,6.95000005,52.42074758038767,1018.5499878
2019-04-25 05:00:00,18.85217391304348,8.45000005,23.79789187876132,1013.3500061
2019-04-25 06:00:00,18.997619047619047,12.3999996,90.46536311166685,1025.5
2019-04-25 07:00:00,19.15925925925926,11.3500004,43.27434076207563,1017.8000182999999
2019-04-25 08:00:00,19.318,4.85000005,70.56895456870357,1008.1000061
2019-04-25 09:00:00,19.46190476190476,16.0,69.06750887685861,1025.0
2019-04-25 10:00:00,19.611904761904764,12.5499997,62.66856675416663,1019.6999817000001
2019-04-25 11:00:00,19.75925925925926,17.0999999,52.53965524186238,1011.6999817000001
2019-04-25 12:00:00,19.86153846153846,17.0,60.51374347045421,1022.9000244
2019-04-25 13:00:00,19.95128205128205,11.89999985,69.17325122603097,1016.75
2019-04-25 15:00:00,20.05,3.8000002000000004,75.07373301111491,1022.9499817000001
2019-04-25 16:00:00,20.05,3.8000002000000004,75.07373301111491,1022.9499817000001
2019-04-25 18:00:00,19.949019607843137,11.89999985,69.17325122603097,1016.75
2019-04-25 19:00:00,19.848717948717944,7.70000005,90.59165803791106,1017.2000122
2019-04-25 20:00:00,19.748387096774195,8.8000002,82.36753948573676,1008.8000182999999
2019-04-25 21:00:00,19.64814814814815,10.1999998,79.89626228029255,1014.5499878
2019-04-25 22:00:00,19.54814814814815,12.0,31.040334912996677,1014.0
2019-04-25 23:00:00,19.44848484848485,7.700000300000001,38.16111869644335,1015.6999817000001
2019-04-26 00:00:00,19.34705882352941,0.90000005,72.78943120992975,1037.9500122
2019-04-26 01:00:00,19.248387096774195,8.14999985,96.3213617761121,1023.6499939
2019-04-26 02:00:00,19.110869565217392,8.6999998,56.32293383536185,1018.2999878
2019-04-26 03:00:00,18.973469387755102,9.5,26.401448513735115,1019.7499695
2019-04-26 04:00:00,18.95151515151515,10.799999699999999,55.8355392967908,1017.0
2019-04-26 05:00:00,19.02777777777778,7.25,50.0,1004.75
2019-04-26 06:00:00,19.353191489361706,14.1999998,84.18333854532487,1022.5
2019-04-26 07:00:00,19.64878048780488,9.6500001,89.35004282477117,1009.8500061
2019-04-26 08:00:00,19.962222222222223,17.2999997,52.815762821388915,1010.9000244
2019-04-26 09:00:00,20.16538461538461,20.2000008,65.36846402663441,1020.5999756
2019-04-26 10:00:00,20.30909090909091,3.85,91.52058671363335,1023.9500122
2019-04-26 11:00:00,20.5093023255814,6.1499998499999995,67.63652975327904,1010.3999939
2019-04-26 12:00:00,20.62727272727273,24.6000004,38.60267931555261,1017.7999878
2019-04-26 13:00:00,20.75142857142857,11.2000003,62.013891724367895,1021.75
2019-04-26 14:00:00,20.864516129032253,12.5999999,54.353448787954015,1016.0
2019-04-26 15:00:00,20.95806451612903,14.450000300000001,55.74676820003168,1008.1999817000001
2019-04-26 16:00:00,21.050704225352103,8.5999999,64.4891003935314,1016.4500122
2019-04-26 17:00:00,21.05121951219512,8.5999999,64.4891003935314,1016.4500122
2019-04-26 18:00:00,21.04931506849315,8.5999999,64.4891003935314,1016.4500122
2019-04-26 19:00:00,20.94883720930233,14.450000300000001,55.74676820003168,1008.1999817000001
2019-04-26 20:00:00,20.85555555555555,17.9000001,43.33159370686853,1015.1499939
2019-04-26 21:00:00,20.76333333333333,11.1000004,52.69415145593817,1016.1000061
2019-04-26 22:00:00,20.65641025641026,16.3000002,26.933727440320272,1018.5999756
2019-04-26 23:00:00,20.56,12.899999600000001,58.404134152809945,1021.5999756
2019-04-27 00:00:00,20.45384615384615,9.749999599999999,45.38585324000472,1023.6499939
2019-04-27 01:00:00,20.35555555555555,14.1999998,60.02953217714599,1007.5
2019-04-27 02:00:00,20.24857142857143,10.0500002,82.51980758279868,1020.5
2019-04-27 03:00:00,20.148148148148152,10.1999998,50.0,1020.0499878
2019-04-27 04:00:00,20.04951456310679,3.8000002000000004,75.07373301111491,1022.9499817000001
2019-04-27 05:00:00,20.08714285714285,8.9000001,79.89953733332207,1023.6000061
2019-04-27 06:00:00,20.365714285714283,15.3999996,87.1392484793828,1016.5
2019-04-27 07:00:00,20.623333333333346,16.4500003,64.40084929894125,1016.5499878
2019-04-27 08:00:00,20.834615384615383,11.5999999,74.62812751335397,1017.0
2019-04-27 09:00:00,21.027272727272727,19.7999992,70.19486976439897,1015.0
2019-04-27 10:00:00,21.152,13.0,74.1556330158312,1014.5499878
2019-04-27 11:00:00,21.25,17.5000005,63.59325871271419,1015.2000122
2019-04-27 12:00:00,21.25,21.2000008,50.61449542790019,1012.5
2019-04-27 13:00:00,21.25079365079365,16.6000004,60.68140956696088,1019.25
2019-04-27 14:00:00,21.25,17.5000005,63.59325871271419,1015.2000122
2019-04-27 15:00:00,21.248979591836736,17.5000005,63.59325871271419,1015.2000122
2019-04-27 16:00:00,21.14918032786885,13.0,74.1556330158312,1014.5499878
2019-04-27 17:00:00,21.08,14.9000001,64.96267577892078,1014.8999939
2019-04-27 18:00:00,21.03720930232558,9.5,53.41941997884954,1018.2000122
2019-04-27 19:00:00,20.9,12.0,47.89817445253383,1022.4500122
2019-04-27 20:00:00,20.71315789473685,8.6000004,40.24860501003206,1026.8999939
2019-04-27 21:00:00,20.48333333333333,10.4000001,62.493240327494135,1013.6499939
2019-04-27 22:00:00,20.29583333333333,6.1,55.34810753166555,1031.1500244
2019-04-27 23:00:00,20.08888888888889,9.0999999,76.84885915322573,1013.0
2019-04-28 00:00:00,19.9125,9.25,78.47061613489134,1021.8000182999999
2019-04-28 01:00:00,19.700000000000003,7.700000300000001,89.02167672865212,1023.0
2019-04-28 02:00:00,19.50263157894737,8.0999999,92.41391595746873,1019.2500305
2019-04-28 03:00:00,19.40740740740741,2.3500000500000002,91.09947525761103,1023.0499878
2019-04-28 04:00:00,19.366666666666667,11.5999999,68.84179809455826,1022.1000061
2019-04-28 05:00:00,19.553333333333335,14.5999999,57.30146705150547,1023.0
2019-04-28 06:00:00,19.857777777777777,12.8000002,46.52173420349779,1015.5999756
2019-04-28 07:00:00,20.075,12.2000003,72.45722973336197,1014.8000182999999
2019-04-28 08:00:00,20.30909090909091,3.85,91.52058671363335,1023.9500122
2019-04-28 09:00:00,20.451162790697676,17.7999992,31.033617351832604,1014.7000122
2019-04-28 11:00:00,20.551351351351357,11.3000002,94.2473782217036,1016.0
2019-04-28 12:00:00,20.65161290322581,20.2000008,22.867100596773064,1012.5
2019-04-28 13:00:00,20.748979591836733,11.2000003,62.013891724367895,1021.75
2019-04-28 14:00:00,20.850769230769234,13.099999399999998,67.55409219027752,1018.8500061
2019-04-28 16:00:00,20.95,14.450000300000001,55.74676820003168,1008.1999817000001
2019-04-28 18:00:00,20.841304347826085,12.25,36.08283264287677,1013.6000061
2019-04-28 19:00:00,20.75,11.2000003,62.013891724367895,1021.75
2019-04-28 20:00:00,20.597826086956523,9.6000004,85.00725784064784,1017.5
2019-04-28 21:00:00,20.48958333333333,10.4000001,62.493240327494135,1013.6499939
2019-04-28 22:00:00,20.348484848484848,11.2999997,83.671314300284,1009.3500061
2019-04-28 23:00:00,20.196428571428573,10.7999997,75.43430629310237,1007.0500182999999
2019-04-29 00:00:00,20.047368421052635,3.8000002000000004,75.07373301111491,1022.9499817000001
2019-04-29 01:00:00,19.937142857142856,13.3499999,66.1794335123194,1011.0500182999999
2019-04-29 02:00:00,19.795,10.3499999,64.05011095645425,1007.5999756
2019-04-29 03:00:00,19.588135593220336,9.1500001,25.917932557318775,1011.7000122
2019-04-29 04:00:00,19.55,7.6999998,54.221556422664456,1019.5499878
2019-04-29 05:00:00,19.70333333333333,9.3500004,56.21044860418102,1020.6000061
2019-04-29 06:00:00,19.953488372093023,14.1999998,71.12611812209825,1013.4000244
2019-04-29 07:00:00,20.271739130434774,7.0999999,92.8691575497283,1017.8000182999999
2019-04-29 08:00:00,20.5,9.0,63.852233116229044,1018.75
2019-04-29 09:00:00,20.55555555555556,17.3999996,46.69298975099171,1012.5
2019-04-29 10:00:00,20.650980392156864,15.0000005,57.51744592886635,1012.5
2019-04-29 11:00:00,20.75135135135135,11.2000003,62.013891724367895,1021.75
2019-04-29 12:00:00,20.852,21.0,31.40708442899588,1009.5999756
2019-04-29 13:00:00,20.95555555555556,14.450000300000001,55.74676820003168,1008.1999817000001
2019-04-29 14:00:00,21.0875,10.5999999,0.0,1021.9500122
2019-04-29 15:00:00,21.15081967213115,13.0,74.1556330158312,1014.5499878
2019-04-29 16:00:00,21.15000000000001,13.0,74.1556330158312,1014.5499878
2019-04-29 17:00:00,21.149122807017545,13.0,74.1556330158312,1014.5499878
2019-04-29 18:00:00,21.04864864864865,8.5999999,64.4891003935314,1016.4500122
2019-04-29 19:00:00,20.94285714285714,14.450000300000001,55.74676820003168,1008.1999817000001
2019-04-29 20:00:00,20.785000000000004,12.4000001,57.766629744048196,1015.25
2019-04-29 21:00:00,20.626315789473686,16.4500003,64.40084929894125,1016.5499878
2019-04-29 22:00:00,20.503773584905662,9.0,63.852233116229044,1018.75
2019-04-29 23:00:00,20.364285714285707,9.8499999,89.83011864530602,1014.4500122
2019-04-30 00:00:00,20.247619047619047,9.9499998,93.44350944877861,1019.1999817000001
2019-04-30 01:00:00,20.12592592592593,7.0,58.38813618439268,1019.8999939
2019-04-30 02:00:00,19.99285714285714,7.49999975,57.74788999609003,1019.2999878
2019-04-30 03:00:00,19.83243243243243,7.74999975,87.06961760932121,1021.7500305
2019-04-30 04:00:00,19.74878048780488,8.8000002,82.36753948573676,1008.8000182999999
2019-04-30 05:00:00,19.77631578947369,6.5999999,74.8792887732565,1030.4500122
2019-04-30 06:00:00,19.94210526315789,12.3999996,65.17547771777205,1011.5999756
2019-04-30 07:00:00,20.05,3.8000002000000004,75.07373301111491,1022.9499817000001
2019-04-30 08:00:00,20.081818181818186,9.0999999,76.84885915322573,1013.0
2019-04-30 09:00:00,20.251612903225805,16.0,57.47655513815347,1011.4000244
2019-04-30 10:00:00,20.37297297297297,6.799999799999999,76.90371649649484,1024.0
2019-04-30 11:00:00,20.5,9.0,63.852233116229044,1018.75
2019-04-30 12:00:00,20.60882352941177,17.6000004,50.78629480916877,1009.9000244
2019-04-30 13:00:00,20.65000000000001,10.5,82.13136449239664,1014.4500122
2019-04-30 14:00:00,20.75,11.2000003,62.013891724367895,1021.75
2019-04-30 15:00:00,20.75,11.2000003,62.013891724367895,1021.75
2019-04-30 17:00:00,20.64857142857143,10.5,82.13136449239664,1014.4500122
2019-04-30 18:00:00,20.54848484848485,11.1000004,80.28371954587912,1015.2999878
2019-04-30 19:00:00,20.44827586206896,11.2000003,90.14742573716615,1014.8999939
2019-04-30 20:00:00,20.31086956521739,12.5500002,55.517795565187406,1014.3999939
2019-04-30 21:00:00,20.082142857142856,9.0999999,76.84885915322573,1013.0
2019-04-30 22:00:00,19.888679245283026,10.25,46.572828768456276,1022.75
2019-04-30 23:00:00,19.710204081632654,4.54999995,86.07762941456949,1022.4499817
2019-05-01 00:00:00,19.604,13.1999998,42.53205128473346,1018.5
2019-05-01 01:00:00,19.41296296296296,5.4000001,80.80558372728872,1024.4500122
2019-05-01 02:00:00,19.17241379310345,11.35,58.55461142437594,1015.5
2019-05-01 03:00:00,19.06578947368421,21.4499998,31.588642075228172,1012.1499939
2019-05-01 04:00:00,19.05128205128205,6.750000099999999,97.29086325246655,1026.0500183
2019-05-01 05:00:00,19.22820512820512,5.3,86.56154652715088,1021.1499633999999
2019-05-01 06:00:00,19.569230769230774,11.1999998,56.78914856989824,1012.5
2019-05-01 07:00:00,19.761904761904763,17.0999999,52.53965524186238,1011.6999817000001
2019-05-01 08:00:00,19.922,12.5,55.20770544259139,1015.2000122
2019-05-01 09:00:00,20.05185185185185,15.6000004,45.59397370048986,1011.4000244
2019-05-01 10:00:00,20.15142857142857,10.1999998,50.0,1020.0499878
2019-05-01 11:00:00,20.25172413793103,13.0,72.976819581109,1016.3000182999999
2019-05-01 12:00:00,20.3516129032258,17.0,32.66872456267984,1010.0
2019-05-01 13:00:00,20.450769230769232,15.299999699999999,59.26974490968221,1013.3500061
2019-05-01 15:00:00,20.550980392156863,11.3000002,94.2473782217036,1016.0
2019-05-01 16:00:00,20.549350649350647,11.1000004,80.28371954587912,1015.2999878
2019-05-01 17:00:00,20.429032258064503,11.2000003,90.14742573716615,1014.8999939
2019-05-01 18:00:00,20.28103448275862,7.0999999,92.8691575497283,1017.8000182999999
2019-05-01 19:00:00,20.14761904761905,9.8499999,47.01373801858124,1018.75
2019-05-01 20:00:00,20.01363636363636,7.49999975,57.74788999609003,1019.2999878
2019-05-01 21:00:00,19.866666666666664,11.79999995,56.32727762117072,1024.25
2019-05-01 22:00:00,19.672222222222228,7.8499999,64.24719688293835,1013.0500182999999
2019-05-01 23:00:00,19.495,2.8999999,84.1883090865125,1029.7000122
2019-05-02 00:00:00,19.335483870967742,7.9000001,38.00038708606284,1014.8999939
2019-05-02 01:00:00,19.200000000000003,13.6999998,22.854214381942036,1016.5
2019-05-02 02:00:00,19.04074074074074,9.25,27.45976598902514,1020.6500244
2019-05-02 03:00:00,18.879999999999995,8.9499998,73.68409600235859,1009.25
2019-05-02 04:00:00,18.852631578947367,8.45000005,23.79789187876132,1013.3500061
2019-05-02 05:00:00,19.066666666666663,21.4499998,31.588642075228172,1012.1499939
2019-05-02 06:00:00,19.38809523809524,11.1999998,54.413989328572704,1013.9000244
2019-05-02 07:00:00,19.74411764705882,14.4499998,76.66814954989844,1010.4500122
2019-05-02 08:00:00,19.97435897435897,7.20000005,61.560275117351,1018.9000243999999
2019-05-02 09:00:00,20.145161290322587,16.2000008,41.14784184152841,1013.0999756
2019-05-02 10:00:00,20.271794871794867,7.0999999,92.8691575497283,1017.8000182999999
2019-05-02 11:00:00,20.41451612903226,10.0499999,96.10774815624794,1020.25
2019-05-02 12:00:00,20.466666666666665,18.0,28.49446923145765,1011.4000244
2019-05-02 13:00:00,20.55074626865671,11.3000002,94.2473782217036,1016.0
2019-05-02 15:00:00,20.65,10.5,82.13136449239664,1014.4500122
2019-05-02 17:00:00,21.45714285714286,13.4499998,65.23807750238842,1014.4500122
2019-05-02 18:00:00,22.96111111111111,19.099999399999998,61.48976831223919,1016.4500122
2019-05-02 19:00:00,23.45952380952381,13.3499999,58.60649721335234,1021.9500122
2019-05-02 20:00:00,22.529999999999998,14.9000001,57.52943648904663,1019.75
2019-05-02 21:00:00,21.97857142857143,17.6999998,72.81104555542458,1015.6000061
2019-05-02 22:00:00,21.37741935483871,18.3000002,35.33769869008189,1012.6000061
2019-05-02 23:00:00,21.06756756756757,14.9000001,64.96267577892078,1014.8999939
2019-05-03 00:00:00,20.69375,6.10000015,33.35242302709743,1020.3500061
2019-05-03 01:00:00,20.3,10.9499998,73.09552084849224,1018.9500122
2019-05-03 02:00:00,20.03793103448276,10.0499997,88.94724647261295,1016.1000061
